"asset_id","timestamp","wind_speed","power","air_temperature"
101,2035-08-01 22:10:00.000 -0300,13.067237,2232.8196,25.212345
101,2035-08-01 22:20:00.000 -0300,13.717696,2189.179,24.910278
101,2035-08-01 22:30:00.000 -0300,13.544155,2137.8696,24.664576
101,2035-08-01 22:40:00.000 -0300,13.306858,2158.587,24.44884
101,2035-08-01 22:50:00.000 -0300,13.249452,2145.4224,24.194714
101,2035-08-01 23:00:00.000 -0300,14.326809,2190.8105,24.326862
101,2035-08-01 23:10:00.000 -0300,13.2626505,2168.5825,24.566689
101,2035-08-01 23:20:00.000 -0300,13.185968,2208.57,24.602585
101,2035-08-01 23:30:00.000 -0300,12.817228,2180.6873,24.650131
101,2035-08-01 23:40:00.000 -0300,13.718779,2203.1057,24.515942
101,2035-08-01 23:50:00.000 -0300,12.329165,2121.852,24.132559
101,2035-08-02 00:00:00.000 -0300,13.064346,2151.6812,23.456457
101,2035-08-02 00:10:00.000 -0300,13.525242,2136.0195,23.056664
101,2035-08-02 00:20:00.000 -0300,13.553735,2182.3474,22.842422
101,2035-08-02 00:30:00.000 -0300,12.672005,2143.245,22.64959
101,2035-08-02 00:40:00.000 -0300,12.431743,2158.8865,22.51381
101,2035-08-02 00:50:00.000 -0300,12.010919,2146.4866,22.84442
101,2035-08-02 01:00:00.000 -0300,11.705875,2115.4683,23.087305
101,2035-08-02 01:10:00.000 -0300,12.385447,2141.466,23.140434
101,2035-08-02 01:20:00.000 -0300,13.347391,2161.7249,23.14256
101,2035-08-02 01:30:00.000 -0300,13.413046,2203.4329,23.192053
101,2035-08-02 01:40:00.000 -0300,13.229306,2165.6848,22.782303
101,2035-08-02 01:50:00.000 -0300,13.397717,2141.2031,22.34663
101,2035-08-02 02:00:00.000 -0300,12.362653,2144.428,22.139292
101,2035-08-02 02:10:00.000 -0300,13.394118,2196.9033,22.000938
101,2035-08-02 02:20:00.000 -0300,13.149831,2125.1733,21.958042
101,2035-08-02 02:30:00.000 -0300,14.271535,2159.4011,22.19723
101,2035-08-02 02:40:00.000 -0300,13.053634,2121.2783,22.56259
101,2035-08-02 02:50:00.000 -0300,14.451728,2148.3247,22.713274
101,2035-08-02 03:00:00.000 -0300,13.258182,2130.0962,22.847525
101,2035-08-02 03:10:00.000 -0300,14.306693,2037.7267,22.890701
101,2035-08-02 03:20:00.000 -0300,14.187397,2091.3257,22.849504
101,2035-08-02 03:30:00.000 -0300,13.893927,2147.8962,22.334251
101,2035-08-02 03:40:00.000 -0300,13.283634,2145.9998,21.92856
101,2035-08-02 03:50:00.000 -0300,13.458554,2146.3665,21.722565
101,2035-08-02 04:00:00.000 -0300,13.998052,2141.8833,21.5865
101,2035-08-02 04:10:00.000 -0300,13.167985,2142.4158,21.544794
101,2035-08-02 04:20:00.000 -0300,12.281556,2065.9243,21.904951
101,2035-08-02 04:30:00.000 -0300,12.813082,2098.0232,22.13265
101,2035-08-02 04:40:00.000 -0300,13.178181,2140.2634,22.203075
101,2035-08-02 04:50:00.000 -0300,13.459771,2115.2837,22.2625
101,2035-08-02 05:00:00.000 -0300,13.070434,2112.034,22.337288
101,2035-08-02 05:10:00.000 -0300,13.638235,2160.5935,22.248053
101,2035-08-02 05:20:00.000 -0300,13.785939,2170.911,21.674934
101,2035-08-02 05:30:00.000 -0300,13.0906925,2293.871,21.38815
101,2035-08-02 05:40:00.000 -0300,12.557504,2294.8154,21.193087
101,2035-08-02 05:50:00.000 -0300,12.604484,2114.8809,21.030403
101,2035-08-02 06:00:00.000 -0300,11.320045,2053.8706,21.065535
101,2035-08-02 06:10:00.000 -0300,11.631941,2010.2908,21.436722
101,2035-08-02 06:20:00.000 -0300,11.567213,2072.3015,21.630375
101,2035-08-02 06:30:00.000 -0300,11.910856,2122.6184,21.777033
101,2035-08-02 06:40:00.000 -0300,11.91759,2062.0967,21.878593
101,2035-08-02 06:50:00.000 -0300,12.132037,2036.9221,21.934258
101,2035-08-02 07:00:00.000 -0300,12.026314,2117.191,21.813747
101,2035-08-02 07:10:00.000 -0300,11.802763,2074.5183,21.231947
101,2035-08-02 07:20:00.000 -0300,12.163721,2167.5999,20.884443
101,2035-08-02 07:30:00.000 -0300,12.520709,2118.9312,20.79864
101,2035-08-02 07:40:00.000 -0300,13.612724,2210.041,20.79101
101,2035-08-02 07:50:00.000 -0300,13.245285,2180.6184,21.18427
101,2035-08-02 08:00:00.000 -0300,12.084318,2145.24,21.753471
101,2035-08-02 08:10:00.000 -0300,13.500745,2136.4514,22.119566
101,2035-08-02 08:20:00.000 -0300,12.08513,2051.6885,22.381813
101,2035-08-02 08:30:00.000 -0300,12.892543,2162.2837,22.569016
101,2035-08-02 08:40:00.000 -0300,12.339829,2148.7102,22.751837
101,2035-08-02 08:50:00.000 -0300,12.740426,2055.3232,22.441418
101,2035-08-02 09:00:00.000 -0300,12.275608,2125.975,22.226145
101,2035-08-02 09:10:00.000 -0300,12.500451,2224.8777,22.227287
101,2035-08-02 09:20:00.000 -0300,11.894458,2118.3286,22.313047
101,2035-08-02 09:30:00.000 -0300,12.727991,2236.782,22.420326
101,2035-08-02 09:40:00.000 -0300,11.9316845,2072.5544,22.997862
101,2035-08-02 09:50:00.000 -0300,11.725405,2078.612,23.5431
101,2035-08-02 10:00:00.000 -0300,11.280213,2134.0903,23.89113
101,2035-08-02 10:10:00.000 -0300,12.039949,2308.1191,24.142899
101,2035-08-02 10:20:00.000 -0300,11.083358,2111.5344,24.416561
101,2035-08-02 10:30:00.000 -0300,10.413503,1925.9835,24.115229
101,2035-08-02 10:40:00.000 -0300,11.339428,2202.897,23.911238
101,2035-08-02 10:50:00.000 -0300,9.923082,1786.3761,23.967781
101,2035-08-02 11:00:00.000 -0300,9.559275,1673.2078,24.073
101,2035-08-02 11:10:00.000 -0300,9.940441,1767.8619,24.030548
101,2035-08-02 11:20:00.000 -0300,9.312984,1579.4789,24.42697
101,2035-08-02 11:30:00.000 -0300,9.018714,1476.0643,24.996727
101,2035-08-02 11:40:00.000 -0300,8.628266,1328.3928,25.355785
101,2035-08-02 11:50:00.000 -0300,9.288386,1594.6962,25.647312
101,2035-08-02 12:00:00.000 -0300,8.685603,1389.739,25.911041
101,2035-08-02 12:10:00.000 -0300,8.641401,1387.6262,26.143038
101,2035-08-02 12:20:00.000 -0300,9.169053,1561.9453,26.358793
101,2035-08-02 12:30:00.000 -0300,9.617369,1752.6163,26.08351
101,2035-08-02 12:40:00.000 -0300,10.390603,2018.6234,25.928326
101,2035-08-02 12:50:00.000 -0300,10.1992855,1892.9719,25.913027
101,2035-08-02 13:00:00.000 -0300,10.237496,1897.4471,25.982265
101,2035-08-02 13:10:00.000 -0300,8.5059,1299.3141,26.208193
101,2035-08-02 13:20:00.000 -0300,9.740687,1729.7617,26.653723
101,2035-08-02 13:30:00.000 -0300,9.830213,1775.4343,27.278774
101,2035-08-02 13:40:00.000 -0300,9.104464,1485.4264,27.756264
101,2035-08-02 13:50:00.000 -0300,9.6290455,1722.2095,28.123
101,2035-08-02 14:00:00.000 -0300,8.787097,1268.5653,28.568674
101,2035-08-02 14:10:00.000 -0300,8.975782,1455.06,28.893229
101,2035-08-02 14:20:00.000 -0300,9.923353,1761.1158,28.711773
101,2035-08-02 14:30:00.000 -0300,8.726036,1383.6338,28.436743
101,2035-08-02 14:40:00.000 -0300,7.878839,1053.9364,28.490587
101,2035-08-02 14:50:00.000 -0300,10.075553,1805.9603,28.599997
101,2035-08-02 15:00:00.000 -0300,9.130861,1469.3958,28.596994
101,2035-08-02 15:10:00.000 -0300,9.02648,1432.9009,28.657063
101,2035-08-02 15:20:00.000 -0300,8.808537,1436.0405,28.994934
